      1.00000       10.801655       1.0230579
      2.00000       4.4162478      0.25677066
      3.00000       2.4196717      0.21550737
      4.00000       1.4744905      0.26756259
      5.00000       1.0206679      0.17706191
      6.00000      0.72919172      0.11244928
      7.00000      0.58879619     0.023550890
      8.00000      0.45530734     0.032061758
      9.00000      0.37458004     0.013932323
      10.0000      0.30464905     0.029571946
      11.0000      0.26463312     0.041091985
      12.0000      0.25705283     0.019133095
      13.0000      0.20218044     0.038175224
      14.0000      0.17690514    0.0026946374
      15.0000      0.14878166    0.0013758847
      16.0000      0.13854049     0.019872487
      17.0000      0.11937233     0.014082583
      18.0000     0.099440317    0.0020229177
      19.0000     0.087040965     0.012481438
      20.0000     0.082203021     0.014200312
      21.0000     0.081807944    0.0041315050
      22.0000     0.070220696    0.0022989159
      23.0000     0.061370950    0.0014489469
      24.0000     0.056462854    0.0069396384
      25.0000     0.049544861    0.0061881545
      26.0000     0.050356615    0.0066153632
      27.0000     0.042907533     0.012915494
      28.0000     0.041962624    0.0038190952
      29.0000     0.038965389    0.0014174145
      30.0000     0.038222348    0.0017699531
      31.0000     0.036653766    0.0053126258
      32.0000     0.032901210   0.00066803273
      33.0000     0.027983021    0.0014680442
      34.0000     0.028387852    0.0044092045
      35.0000     0.026196690    0.0038778222
      36.0000     0.024031959    0.0012676304
      37.0000     0.023734043   0.00049531986
      38.0000     0.019501465    0.0016492750
      39.0000     0.018714618    0.0023086119
      40.0000     0.019595907    0.0039876624
      41.0000     0.017279842    0.0013273713
      42.0000     0.016362441   0.00037223746
      43.0000     0.014942281   0.00084359622
      44.0000     0.015672929    0.0017466557
      45.0000     0.014314819    0.0018057510
      46.0000     0.015102760    0.0015924073
      47.0000     0.013386670    0.0023340626
      48.0000     0.012928399   0.00073268796
      49.0000     0.012381153    0.0017237108
      50.0000     0.011012383   0.00023493519
      51.0000     0.010462223    0.0015716963
      52.0000    0.0099298950   0.00077313826
      53.0000    0.0096298203    0.0018724792
      54.0000    0.0099244223   0.00029101462
      55.0000    0.0089656770    0.0015186668
      56.0000    0.0080086388   0.00030721671
      57.0000    0.0084268756   0.00028106322
      58.0000    0.0077250103   8.3769813e-05
      59.0000    0.0077542192   0.00036368399
      60.0000    0.0075006490    0.0012289980
      61.0000    0.0069306450   0.00035572192
      62.0000    0.0062753282   0.00092497897
      63.0000    0.0066023439    0.0010828376
      64.0000    0.0061956948   0.00028091700
      65.0000    0.0059760345   0.00013986188
      66.0000    0.0056372218   0.00080516565
      67.0000    0.0052923826   8.2348125e-05
      68.0000    0.0051732669   8.0870034e-05
      69.0000    0.0051425623   0.00069794838
      70.0000    0.0054473204   0.00013922114
      71.0000    0.0049203462   0.00010181575
      72.0000    0.0044055272   0.00050778726
      73.0000    0.0046411271   0.00094971218
      74.0000    0.0039208280   0.00019958248
      75.0000    0.0040388510   0.00080449794
      76.0000    0.0040838391   0.00030193022
      77.0000    0.0040000213   0.00033704221
      78.0000    0.0035634269   0.00041701469
      79.0000    0.0033474184   0.00018957911
      80.0000    0.0034695285   9.7345913e-05
      81.0000    0.0033461130   0.00079799397
      82.0000    0.0032972598   0.00014237057
      83.0000    0.0030676991   0.00015780682
      84.0000    0.0033653064   0.00071387299
      85.0000    0.0030965356   8.1952893e-05
      86.0000    0.0027334512   7.0894390e-05
      87.0000    0.0029623486   0.00014766058
      88.0000    0.0027439932   8.6763534e-05
      89.0000    0.0028993670   0.00018364051
      90.0000    0.0028095876   0.00020924630
      91.0000    0.0024107920   0.00031198080
      92.0000    0.0025022916   0.00035060022
      93.0000    0.0023177017   0.00015650413
      94.0000    0.0022968235   0.00049815191
      95.0000    0.0022026585   0.00025200829
      96.0000    0.0021738843   4.9299464e-05
      97.0000    0.0021719971   0.00048606298
      98.0000    0.0019816905   5.5813703e-05
      99.0000    0.0019378663   0.00032856448
      100.000    0.0020383003   0.00029718025
